,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,dist_pickup_to_wall_street
1024934,id1335910,2,2016-04-30 11:21:49,2016-04-30 11:46:37,6,-74.01467895507811,40.70949172973633,-73.97914123535155,40.75875854492188,N,1488,0.3988478740095978
1024958,id0567994,1,2016-01-19 23:41:44,2016-01-19 23:44:18,1,-74.01141357421875,40.70363235473633,-74.01055145263672,40.710975646972656,N,154,0.4090334187968349
1024962,id0360081,2,2016-03-31 22:19:54,2016-03-31 22:30:04,1,-74.0098876953125,40.71002960205078,-73.9908676147461,40.71937942504883,N,610,0.3178657985635993
1024973,id0969753,2,2016-04-23 17:52:30,2016-04-23 18:01:18,5,-74.01432037353516,40.706218719482415,-74.00718688964845,40.72317886352539,N,528,0.30839746968330795
1025188,id1996492,2,2016-02-21 10:43:37,2016-02-21 10:50:38,5,-74.009521484375,40.70629119873047,-74.01001739501955,40.720039367675774,N,421,0.16399046999029862
1025365,id0744860,2,2016-02-11 19:59:01,2016-02-11 20:06:55,2,-74.01083374023438,40.71070098876953,-74.01423645019531,40.70848846435547,N,474,0.37982808753419045
1025409,id0615971,2,2016-01-02 12:56:55,2016-01-02 13:38:51,1,-74.01608276367188,40.70660018920898,-73.86161041259766,40.87730026245117,N,2516,0.4398798651958233
1025422,id3323035,1,2016-01-22 15:49:50,2016-01-22 16:00:13,2,-74.00686645507811,40.70674133300781,-74.01421356201173,40.71540451049805,N,623,0.3499584139724756
1025445,id1384949,2,2016-02-23 21:13:51,2016-02-23 21:27:41,1,-74.01036834716798,40.70922088623047,-74.00596618652342,40.683418273925774,N,830,0.2204733123503335
1025474,id2252754,2,2016-06-10 08:15:55,2016-06-10 08:23:29,1,-74.01473236083984,40.70999526977539,-74.00759887695312,40.73358154296875,N,454,0.43880860144789235
1025479,id2589650,2,2016-03-04 15:25:41,2016-03-04 15:33:47,3,-74.00528717041014,40.7063102722168,-73.99502563476562,40.718162536621094,N,486,0.4901435561750982
1025483,id0515130,1,2016-01-26 19:37:19,2016-01-26 19:58:10,1,-74.00990295410156,40.71039962768555,-73.97860717773438,40.752662658691406,N,1251,0.3572522443037166
1025495,id0278592,1,2016-05-24 11:00:30,2016-05-24 11:03:14,1,-74.00631713867188,40.70954513549805,-74.0080337524414,40.71037673950195,N,164,0.4645937413360402
1025627,id2716882,2,2016-04-21 18:49:43,2016-04-21 19:12:23,1,-74.01300048828125,40.70478057861328,-74.00334167480467,40.74974060058594,N,1360,0.32859046239298845
1025792,id3138575,2,2016-02-28 19:48:58,2016-02-28 20:08:35,3,-74.01339721679686,40.709739685058594,-73.99077606201173,40.70341873168945,N,1177,0.3420585513404357
1025932,id1639967,1,2016-06-22 11:39:48,2016-06-22 11:56:47,1,-74.01099395751955,40.71063232421875,-73.98809814453125,40.7248420715332,N,1019,0.3720763273012929
1025975,id1438485,2,2016-05-13 12:42:14,2016-05-13 12:46:50,4,-74.01466369628906,40.70478820800781,-74.01107788085938,40.7113037109375,N,276,0.41924533965486993
1026307,id0285618,2,2016-05-17 20:11:58,2016-05-17 20:15:29,1,-74.00953674316406,40.71088409423828,-74.00509643554686,40.71849060058594,N,211,0.4174789097702512
1026313,id0665292,2,2016-06-21 20:57:56,2016-06-21 21:12:41,1,-74.01471710205078,40.70926284790039,-73.9900894165039,40.75202941894531,N,885,0.3863627664120407
1026518,id2260338,2,2016-03-07 19:54:44,2016-03-07 20:15:58,1,-74.00939178466798,40.71043014526367,-73.98802947998048,40.75968551635742,N,1274,0.3734634289812906
1026618,id1180602,1,2016-03-05 20:23:53,2016-03-05 20:29:49,1,-74.01598358154298,40.70627212524415,-74.00939178466798,40.72600555419922,N,356,0.43961037800285896
1026671,id1180652,2,2016-05-12 18:54:53,2016-05-12 19:09:34,6,-74.01022338867188,40.70336151123047,-74.00753021240234,40.74306106567383,N,881,0.44158571837515226
1026696,id0353875,2,2016-06-07 12:23:56,2016-06-07 13:21:23,1,-74.00753784179686,40.70523071289063,-73.78314208984375,40.64883041381836,N,3447,0.3680427515908914
1026857,id0142462,2,2016-05-19 04:51:22,2016-05-19 04:56:59,5,-74.01078033447266,40.71103286743164,-73.99213409423827,40.73591613769531,N,337,0.41689104750347017
1026948,id0775893,1,2016-05-13 20:44:36,2016-05-13 20:59:32,1,-74.01364135742188,40.7047233581543,-73.98649597167969,40.72609329223633,N,896,0.36498047972334763
1027077,id0474927,1,2016-01-11 20:23:03,2016-01-11 20:29:54,1,-74.0138168334961,40.708194732666016,-74.01654052734375,40.71642684936523,N,411,0.26204021244971454
1027193,id3234793,1,2016-03-09 15:47:06,2016-03-09 16:23:27,1,-74.00665283203125,40.70544052124024,-73.97407531738281,40.76171112060547,N,2181,0.41698623904041515
1027235,id1586179,2,2016-04-29 18:09:35,2016-04-29 18:23:27,1,-74.00711059570312,40.705543518066406,-73.99414825439453,40.724769592285156,N,832,0.3778429609398919
1027425,id2584617,2,2016-06-30 08:46:00,2016-06-30 08:54:03,1,-74.01495361328125,40.70489883422852,-74.00875854492188,40.72273635864258,N,483,0.4301061759466898
1027453,id3901815,2,2016-05-26 03:20:10,2016-05-26 03:44:23,1,-74.01113891601562,40.70893859863281,-73.90274047851562,40.66820907592773,N,1453,0.1842082915950451
1027526,id0716251,2,2016-04-15 09:10:08,2016-04-15 09:15:09,1,-74.00901794433594,40.70684051513672,-74.00798034667969,40.703468322753906,N,301,0.17054043930509252
1027536,id1689866,1,2016-06-04 20:49:59,2016-06-04 21:11:00,4,-74.00672912597656,40.70562744140625,-73.94956970214845,40.7443733215332,N,1261,0.4013911287233441
1027551,id2820691,2,2016-03-09 11:22:15,2016-03-09 11:34:50,1,-74.00582122802734,40.70626068115234,-73.99210357666014,40.72917175292969,N,755,0.447700769164274
1027576,id2884370,1,2016-06-01 15:51:39,2016-06-01 16:21:05,2,-74.0095443725586,40.70993423461913,-73.9742431640625,40.7566032409668,N,1766,0.3173475084494068
1027752,id2573066,1,2016-05-03 18:14:51,2016-05-03 18:30:21,3,-74.01522064208984,40.70840835571289,-73.99462890625,40.75045776367188,N,930,0.38126849970492355
1027806,id1662752,2,2016-03-20 19:20:30,2016-03-20 19:33:06,1,-74.00607299804686,40.70634078979492,-73.95635223388672,40.76802062988281,N,756,0.42489223186828007
1027866,id2136417,2,2016-02-10 21:16:49,2016-02-10 21:28:46,1,-74.01345825195312,40.70783996582031,-73.97403717041014,40.74406051635742,N,717,0.22033174733334887
1027925,id2929868,2,2016-03-25 20:26:25,2016-03-25 20:48:06,1,-74.01083374023438,40.70926284790039,-73.98326873779298,40.76443481445313,N,1301,0.2198307169709074
1027991,id2072056,2,2016-04-29 14:21:49,2016-04-29 14:55:19,1,-74.00948333740234,40.71023941040039,-73.9539566040039,40.78710174560547,N,2010,0.35087104981696426
1028010,id1076714,2,2016-05-30 17:41:22,2016-05-30 18:12:50,1,-74.01517486572266,40.70927810668945,-73.7843246459961,40.643348693847656,N,1888,0.41961270409013596
1028098,id1988465,2,2016-06-22 12:36:50,2016-06-22 12:41:26,1,-74.01423645019531,40.70447158813477,-74.01069641113281,40.71081161499024,N,276,0.41873986420475595
1028119,id2745212,1,2016-04-20 08:50:18,2016-04-20 09:02:13,1,-74.00724792480467,40.706932067871094,-74.00808715820312,40.72246551513672,N,715,0.3149276984866375
1028159,id3173921,2,2016-05-23 01:03:46,2016-05-23 01:21:34,2,-74.00987243652342,40.7036018371582,-73.92568969726562,40.700111389160156,N,1068,0.4205050185780286
1028215,id2816857,1,2016-04-28 23:46:43,2016-04-28 23:53:02,2,-74.00754547119139,40.70520401000977,-73.99539184570312,40.717449188232415,N,379,0.3694005787880462
1028248,id2412018,2,2016-04-01 18:48:53,2016-04-01 19:02:54,2,-74.00958251953125,40.70500183105469,-73.98792266845702,40.72101974487305,N,841,0.27963280765243553
1028312,id0242098,2,2016-01-09 15:41:33,2016-01-09 16:18:22,2,-74.01078033447266,40.709449768066406,-73.97933197021484,40.7669792175293,N,2209,0.24084502012697187
1028335,id0097536,1,2016-02-05 00:12:17,2016-02-05 00:28:16,1,-74.0117645263672,40.70939636230469,-73.9558334350586,40.77182388305664,N,959,0.24434035136411103
1028346,id3377550,1,2016-02-24 08:51:55,2016-02-24 09:13:08,1,-74.00949859619139,40.70919418334961,-74.00276947021484,40.76059341430664,N,1273,0.24480664276161415
1028362,id3735896,2,2016-03-31 09:31:18,2016-03-31 09:34:44,1,-74.0151138305664,40.707046508789055,-74.01439666748048,40.71247863769531,N,206,0.35240555510212473
1028506,id0854431,1,2016-04-03 00:40:33,2016-04-03 00:57:44,1,-74.00859832763672,40.71134948730469,-74.00763702392578,40.74069213867188,N,1031,0.4935406721801514
1028527,id0770178,2,2016-02-25 21:27:10,2016-02-25 22:05:47,3,-74.01180267333984,40.70791244506836,-73.93800354003906,40.66160202026367,N,2317,0.0998898630276274
1028599,id2242473,1,2016-06-06 16:35:41,2016-06-06 16:35:51,1,-74.01174926757811,40.70378875732422,-74.01174926757811,40.70378875732422,N,10,0.3955411139291355
1028625,id0746080,2,2016-03-23 08:25:50,2016-03-23 08:32:28,2,-74.01101684570312,40.70945358276367,-74.00444793701173,40.716163635253906,N,398,0.2409098015277398
1028644,id2213505,1,2016-03-18 22:19:05,2016-03-18 22:38:28,1,-74.00894165039062,40.71102523803711,-73.97325897216798,40.79519653320313,N,1163,0.4490051193401425
1028651,id1016108,1,2016-06-30 21:39:08,2016-06-30 21:44:27,1,-74.00910186767578,40.704811096191406,-74.0144805908203,40.7155647277832,N,319,0.31696613094856174
1028669,id0161894,2,2016-03-19 20:21:37,2016-03-19 20:25:28,3,-74.01510620117188,40.70903015136719,-74.01071166992188,40.71765899658203,N,231,0.4006524285309209
1028690,id0609746,2,2016-05-01 00:37:47,2016-05-01 00:48:54,1,-74.01341247558595,40.7067985534668,-73.99906158447266,40.73440933227539,N,667,0.2148751848490606
1028812,id0230529,1,2016-02-22 21:10:44,2016-02-22 21:22:31,2,-74.0096664428711,40.70478820800781,-73.9584426879883,40.76434326171875,N,707,0.2988139974821162
1028848,id3876378,1,2016-06-16 03:03:43,2016-06-16 03:14:36,1,-74.01079559326173,40.71122360229492,-73.9712905883789,40.75652694702149,N,653,0.4380709968840206
1028901,id2388821,2,2016-04-27 09:39:33,2016-04-27 09:58:10,1,-74.00927734375,40.70423126220703,-74.0068817138672,40.75139999389648,N,1117,0.36858689702716746
1028907,id0696468,1,2016-02-09 02:43:04,2016-02-09 03:00:05,1,-74.01306915283203,40.70794677734375,-73.94921875,40.79003143310547,N,1021,0.1931901043368924
1029135,id0137022,2,2016-04-03 15:40:54,2016-04-03 15:55:13,1,-74.00775909423827,40.70463943481445,-73.9854507446289,40.72920989990234,N,859,0.39945103104106405
1029160,id3539094,2,2016-01-16 01:04:15,2016-01-16 01:11:48,1,-74.01102447509766,40.70383834838867,-74.01232147216798,40.716796875,N,453,0.3842792411606806
1029276,id0913030,2,2016-04-02 00:02:15,2016-04-02 00:14:54,4,-74.01153564453125,40.70423889160156,-73.98822021484375,40.72652816772461,N,759,0.34321720773913705
1029379,id2032212,1,2016-06-03 22:21:34,2016-06-03 22:41:40,2,-74.00804901123048,40.710426330566406,-73.99000549316406,40.733642578125,N,1206,0.4263950001098383
1029450,id2588087,1,2016-04-21 17:39:52,2016-04-21 17:54:21,1,-74.00984954833984,40.70571517944336,-74.00860595703125,40.71968078613281,N,869,0.19838081434193702
1029529,id0210038,1,2016-03-18 19:14:11,2016-03-18 19:39:14,1,-74.00943756103516,40.71105575561523,-73.9753646850586,40.75762939453125,N,1503,0.4381896637216449
1029663,id1974416,2,2016-06-22 17:03:58,2016-06-22 17:32:22,1,-74.00790405273438,40.7049217224121,-74.00504302978516,40.73525619506836,N,1704,0.3681944556286286
1029670,id2221233,2,2016-06-03 11:12:16,2016-06-03 11:36:30,1,-74.00542449951173,40.706764221191406,-73.97321319580078,40.75829315185547,N,1454,0.4699251343408806
1029729,id0623609,1,2016-04-28 11:57:18,2016-04-28 12:19:04,1,-74.00736236572266,40.70491409301758,-73.99552917480467,40.749290466308594,N,1306,0.4019993559300735
1029912,id3374045,2,2016-04-18 12:44:48,2016-04-18 12:58:12,1,-74.01197052001955,40.702880859375,-73.97418975830078,40.75397872924805,N,804,0.4983106931248771
1030093,id3972463,1,2016-03-13 13:44:54,2016-03-13 13:49:20,1,-74.0160903930664,40.70637893676758,-74.0119857788086,40.72056198120117,N,266,0.4454683659179514
1030125,id2434463,2,2016-03-15 13:45:22,2016-03-15 14:10:49,1,-74.00554656982422,40.706356048583984,-73.95877838134766,40.76422119140625,N,1527,0.46766898654397676
1030221,id0126667,2,2016-02-26 22:24:56,2016-02-26 22:45:43,1,-74.01235961914062,40.7066535949707,-73.99413299560547,40.76143264770508,N,1247,0.1384478058601092
1030260,id1652537,2,2016-03-28 18:52:06,2016-03-28 18:59:35,1,-74.0089340209961,40.70538330078125,-74.00487518310547,40.72320175170898,N,449,0.27201061128844467
1030278,id0374863,1,2016-01-03 08:49:58,2016-01-03 09:09:56,2,-74.0101547241211,40.709487915039055,-74.18131256103516,40.68767929077149,N,1198,0.2537018701764327
1030319,id1298602,2,2016-01-12 13:25:48,2016-01-12 13:35:23,1,-74.01356506347656,40.704402923583984,-73.99822235107422,40.71323013305664,N,575,0.3898499294273045
1030340,id3291348,2,2016-05-06 13:44:26,2016-05-06 14:12:20,2,-74.00719451904298,40.70527648925781,-73.96979522705078,40.75748062133789,N,1674,0.3881602037864407
1030495,id1203837,2,2016-03-07 18:58:06,2016-03-07 19:07:50,1,-74.00682067871094,40.706520080566406,-73.98191833496094,40.7238883972168,N,584,0.35883627432573517
1030691,id3737630,2,2016-01-27 08:38:45,2016-01-27 08:53:31,5,-74.00875854492188,40.71086120605469,-73.99793243408203,40.72536087036133,N,886,0.4384405681423614
1030861,id0104033,2,2016-03-10 17:56:44,2016-03-10 18:00:11,1,-74.00762939453125,40.70490646362305,-74.01107025146483,40.71050643920898,N,207,0.38589827720798714
1030863,id0190863,2,2016-06-18 20:36:04,2016-06-18 20:55:37,1,-74.00789642333984,40.70458984375,-73.99788665771484,40.76401901245117,N,1173,0.39590739341417125
1030954,id2674424,1,2016-06-21 21:21:29,2016-06-21 21:38:33,1,-74.0087890625,40.70609664916992,-73.99776458740234,40.69318771362305,N,1024,0.22560631896934097
1030996,id2551147,1,2016-02-03 10:17:29,2016-02-03 10:34:15,1,-74.01041412353516,40.7031135559082,-73.99904632568358,40.74554443359375,N,1006,0.46710373860025495
1031201,id2489118,2,2016-05-26 21:37:25,2016-05-26 21:51:50,2,-74.00868225097656,40.70901870727539,-73.96713256835938,40.75661849975585,N,865,0.2713844819936949
1031252,id3846624,2,2016-03-28 14:20:30,2016-03-28 14:29:28,5,-74.00865936279298,40.70514297485352,-74.0013656616211,40.71493148803711,N,538,0.3073838011215247
1031314,id1257852,1,2016-03-24 11:08:24,2016-03-24 11:39:44,1,-74.01121520996094,40.71028518676758,-73.97750091552734,40.75543594360352,N,1880,0.3341657039941554
1031316,id2356914,1,2016-06-13 19:07:09,2016-06-13 19:22:40,1,-74.01319122314453,40.70580291748047,-73.97941589355469,40.74917221069336,N,931,0.2513389156903708
1031368,id1585425,2,2016-03-15 22:13:26,2016-03-15 22:35:32,1,-74.00941467285155,40.70608520507813,-73.97792053222656,40.78368377685547,N,1326,0.1864725244550432
1031428,id3637755,1,2016-02-19 18:23:22,2016-02-19 18:50:57,1,-74.01154327392578,40.703697204589844,-73.99124145507811,40.75006866455078,N,1655,0.40306089126627676
1031483,id1122390,2,2016-04-11 18:29:43,2016-04-11 18:40:47,1,-74.01158142089844,40.70817947387695,-73.99761199951173,40.7138786315918,N,664,0.11243942003301718
1031578,id3442354,2,2016-05-20 20:16:59,2016-05-20 20:40:45,1,-74.01164245605469,40.70318222045898,-73.98164367675781,40.76357650756836,N,1426,0.4609846318915945
1031598,id3207684,1,2016-05-21 15:33:29,2016-05-21 16:10:04,1,-74.00869750976562,40.706932067871094,-73.98977661132812,40.77141571044922,N,2195,0.19420602601677625
1031774,id2210679,1,2016-06-23 07:44:22,2016-06-23 07:50:43,1,-74.01590728759766,40.70659255981445,-74.0048599243164,40.707176208496094,Y,381,0.42546179458919753
1031794,id2270012,2,2016-01-29 22:49:41,2016-01-29 23:10:03,1,-74.00993347167969,40.7052001953125,-73.98074340820312,40.73688888549805,N,1222,0.24794236243790174
1031825,id2546494,1,2016-06-14 08:47:49,2016-06-14 09:07:42,1,-74.00830078125,40.70444869995117,-74.00892639160156,40.72439956665039,N,1193,0.38731635111587304
1031834,id2498975,2,2016-05-05 20:51:24,2016-05-05 21:06:14,5,-74.0091094970703,40.704010009765625,-73.99600219726562,40.662910461425774,N,890,0.3967795388141903
1031844,id3046729,2,2016-06-12 22:24:50,2016-06-12 22:39:20,1,-74.01651000976562,40.70587158203125,-73.98445129394531,40.73730850219727,N,870,0.4950370306017189
1031880,id1135847,1,2016-03-07 19:59:52,2016-03-07 20:11:52,1,-74.00809478759766,40.704490661621094,-73.981689453125,40.68794250488281,N,720,0.3938975579721421
1031928,id0928259,2,2016-04-18 07:53:21,2016-04-18 08:08:34,2,-74.01007080078125,40.7033805847168,-73.97679138183594,40.723228454589844,N,913,0.44146384418655016
1032001,id0816299,1,2016-03-24 14:21:45,2016-03-24 14:42:35,1,-74.01398468017578,40.70794677734375,-73.97715759277344,40.75166320800781,N,1250,0.26630959766046136
1032086,id3493003,2,2016-03-30 10:46:53,2016-03-30 11:11:19,2,-74.01014709472656,40.71146011352539,-74.18415832519531,40.68899536132813,N,1466,0.46912293949649614
1032126,id1417586,2,2016-06-11 11:57:34,2016-06-11 12:42:06,1,-74.00750732421875,40.70795822143555,-74.1773910522461,40.695228576660156,N,2672,0.29987753211169443
1032555,id3553575,2,2016-02-06 19:12:17,2016-02-06 19:28:22,4,-74.0068817138672,40.70555877685547,-74.00746154785155,40.74100875854492,N,965,0.3936952477341106
1032760,id1550898,2,2016-05-13 12:44:21,2016-05-13 13:09:04,1,-74.01209259033203,40.70994567871094,-73.99271392822266,40.74048614501953,N,1483,0.31094757081898927
1032865,id1732089,1,2016-02-02 12:41:58,2016-02-02 12:53:51,1,-74.01077270507811,40.708850860595696,-74.00576782226562,40.745452880859375,N,713,0.17439337644230363
1032910,id1210045,1,2016-05-19 17:14:58,2016-05-19 17:31:28,1,-74.01249694824219,40.70712661743164,-74.0029754638672,40.74456787109375,N,990,0.13179884904454417
1033054,id2538184,2,2016-03-11 20:01:42,2016-03-11 20:23:53,1,-74.00704193115234,40.70743179321289,-73.9778594970703,40.763050079345696,N,1331,0.33015595353961047
1033082,id0147065,1,2016-06-11 00:06:41,2016-06-11 00:21:07,4,-74.00737762451173,40.70525360107422,-74.0000991821289,40.728675842285156,N,866,0.37717689165213286
1033108,id1640372,2,2016-03-07 23:13:52,2016-03-07 23:20:04,5,-74.00907897949219,40.70703887939453,-73.99134063720702,40.717201232910156,N,372,0.16034022133505849
1033246,id0777867,1,2016-06-19 00:30:40,2016-06-19 00:56:35,1,-74.00859832763672,40.7076416015625,-73.97994995117188,40.775634765625,N,1555,0.20226610882088228
1033323,id2052122,2,2016-01-18 19:33:43,2016-01-18 19:49:41,2,-74.0145263671875,40.710609436035156,-73.98066711425781,40.76525115966797,N,958,0.4770842310364743
1033441,id2478826,1,2016-02-14 10:38:53,2016-02-14 10:52:13,2,-74.01042938232422,40.70936584472656,-73.98849487304686,40.74599075317383,N,800,0.23521592897036503
1033527,id1865099,2,2016-03-27 13:42:30,2016-03-27 13:52:43,1,-74.00754547119139,40.70549011230469,-73.99540710449219,40.71702194213867,N,613,0.35025716406864443
1033645,id0501991,1,2016-03-24 11:05:57,2016-03-24 12:11:30,2,-74.00801849365234,40.70507049560547,-73.77631378173827,40.64595031738281,N,3933,0.3496257467295484
1033855,id1906623,2,2016-05-29 10:24:53,2016-05-29 10:37:31,1,-74.01017761230467,40.71076965332031,-73.99372863769531,40.75175857543945,N,758,0.3927899339206448
1033867,id1520399,1,2016-06-18 03:17:47,2016-06-18 03:42:54,1,-74.00770568847656,40.70502853393555,-73.9832534790039,40.76588821411133,N,1507,0.3719200758151881
1034059,id0820259,2,2016-06-10 13:19:31,2016-06-10 13:42:23,1,-74.00726318359375,40.70387649536133,-74.01319885253906,40.677162170410156,N,1372,0.49110021160923156
